text,label,score,all_labels,all_scores,text_short
"Darüber hinaus kann es auch zu Abweichungen von der voraussichtlichen Geschäftsentwicklung kommen, wenn sich die in diesem Nachhaltigkeitsbericht dargestellten Einschätzungen zu den Faktoren nachhaltiger Wertsteigerung sowie zu Risiken und Chancen anders entwickeln als derzeit von uns erwartet oder sich zusätzliche Risiken beziehungsweise Chancen oder sonstige den Geschäftsverlauf beeinflussende Faktoren ergeben.",fragwürdige Nachhaltigkeitsaussage,0.691704511642456,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.691704511642456, 0.1867772340774536, 0.12151835113763809]","Darüber hinaus kann es auch zu Abweichungen von der voraussichtlichen Geschäftsentwicklung kommen, wenn sich die in diesem Nachhaltigkeitsbericht darg"
GRI 2-3 Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette und Menschenrechte 12 Nachhaltigkeit in der Unternehmens-DNA 13 Corporate Governance 17 Konzernstrategie NEW AUTO 22 ESG-Performance-Management und Wesentlichkeitsanalyse 25 Nachhaltigkeitsmanagement 27 Nachhaltigkeitswirkungen neuer Mobilitätsangebote 30 Stakeholder-Management 33 Umwelt-Compliance-Management 42 Risikomanagement 45 Corporate Citizenship 13 Rechtliche Unternehmensstruktur in Grundzügen Die Volkswagen AG ist die Muttergesellschaft des Volkswagen Konzerns.,konkrete Maßnahme,0.3810470998287201,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.3810470998287201, 0.31070366501808167, 0.30824920535087585]",GRI 2-3 Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lie
"Im Elektrizitätssektor übt die Volkswagen AG gemein sam in der Gruppe mit Tochterunternehmen die Funktionen Erzeugung und Vertrieb sowie Verteilung von Elektrizität aus. Der Vorstand der Volkswagen AG leitet das Unternehmen in eigener Verantwortung. Der Aufsichtsrat bestellt, überwacht und berät den Vorstand; er ist unmittelbar in Entscheidungen eingebunden, die von grundlegender Bedeutung für das Un ternehmen sind. Corporate Governance Aktionärsstruktur in der Volkswagen AG zum 31.",fragwürdige Nachhaltigkeitsaussage,0.5369865298271179,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.5369865298271179, 0.23695418238639832, 0.22605931758880615]",Im Elektrizitätssektor übt die Volkswagen AG gemein sam in der Gruppe mit Tochterunternehmen die Funktionen Erzeugung und Vertrieb sowie Verteilung vo
"Das Angebot GRI 2-1, 2-6 Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette und Menschenrechte 14 im Bereich Nutzfahrzeuge beginnt bei leichten Transportern und erstreckt sich bis hin zu schweren Lkw und Bussen. Die Zusammenarbeit der Nutzfahrzeugmarken wird in der TRATON SE koordiniert.",fragwürdige Nachhaltigkeitsaussage,0.4528040885925293,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.4528040885925293, 0.27622222900390625, 0.2709736227989197]","Das Angebot GRI 2-1, 2-6 Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und"
"Ihre Struktur trägt dazu bei, dass wesentliche Aufgaben wie Strategie, zentrale Richtungsentscheidungen, Kapitalallokation sowie finanzielle Vorgaben im Fokus des Vorstands stehen. Die Aufgaben der erweiterten Konzernleitung dienen der Synergiehebung im Kon zern und der Verbindung der Marken und Geschäftseinheiten.",konkrete Maßnahme,0.4096706807613373,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.4096706807613373, 0.3190765380859375, 0.27125284075737]","Ihre Struktur trägt dazu bei, dass wesentliche Aufgaben wie Strategie, zentrale Richtungsentscheidungen, Kapitalallokation sowie finanzielle Vorgaben "
"Die Ausschüsse und weitere Top-Gremien des Konzerns über arbeiten und optimieren wir stetig, um zu überprüfen, ob sie weiterhin im Einklang mit unserer Unternehmensstrategie stehen und um die Effizienz ihrer Entscheidungen weiter zu steigern. Dadurch wird zum einen die Komplexität reduziert und zum anderen die Governance im Konzern gestärkt.",konkrete Maßnahme,0.3716999888420105,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.3716999888420105, 0.3575965166091919, 0.27070352435112]","Die Ausschüsse und weitere Top-Gremien des Konzerns über arbeiten und optimieren wir stetig, um zu überprüfen, ob sie weiterhin im Einklang mit unsere"
"Im Rahmen der Basisinitiative „Group Steering Model“ aus der Konzernstrategie NEW AUTO wurde auf dem Capital Markets Day im Juni 2023 ein neues Führungsmodell für den Konzern vorgestellt, das verstärkt auf Kundenorientierung, Unternehmertum und Teamgeist setzt. Es verfolgt den Grund satz „Value over Volume“ und priorisiert dabei die nachhaltige Wertschöpfung über dem Volumenwachstum. Damit einher gehend erhalten die Markengruppen ein neues Steuerungs modell.",konkrete Maßnahme,0.4884346127510071,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.4884346127510071, 0.2709019184112549, 0.24066345393657684]",Im Rahmen der Basisinitiative „Group Steering Model“ aus der Konzernstrategie NEW AUTO wurde auf dem Capital Markets Day im Juni 2023 ein neues Führun
Klare Verantwortlichkeiten und ein hoher Grad an unternehmerischer Verantwortung in den Marken gruppen und Technologieplattformen erlauben dabei die ganz heitliche Umsetzung der NEW AUTO Strategie des Konzerns.,konkrete Maßnahme,0.49810758233070374,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.49810758233070374, 0.4313802421092987, 0.07051217555999756]",Klare Verantwortlichkeiten und ein hoher Grad an unternehmerischer Verantwortung in den Marken gruppen und Technologieplattformen erlauben dabei die g
GRI 2-6 Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette und Menschenrechte 15 Rechtliche Einflussfaktoren für das Geschäft Auf das Geschäft der Volkswagen Gesellschaften wirken – wie auch bei anderen international tätigen Unternehmen – zahl reiche in- und ausländische Rechtsordnungen ein.,fragwürdige Nachhaltigkeitsaussage,0.5164377093315125,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.5164377093315125, 0.3469161093235016, 0.13664618134498596]",GRI 2-6 Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lie
"Die für diesen Zweck eingerichtete Re gierungskommission hat die Grundsätze, Empfehlungen und Anregungen des DCGK auf Basis wesentlicher Vorschriften sowie national und international anerkannter Standards guter und verantwortungsvoller Unternehmensführung erarbeitet. Sie überprüft die Vorgaben des DCGK unter Einbeziehung aktueller Entwicklungen regelmäßig im Sinne der Best Practice auf ihre Relevanz und passt sie bei Bedarf an.",konkrete Maßnahme,0.41028374433517456,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.41028374433517456, 0.3562127351760864, 0.2335035651922226]","Die für diesen Zweck eingerichtete Re gierungskommission hat die Grundsätze, Empfehlungen und Anregungen des DCGK auf Basis wesentlicher Vorschriften "
"Die Rechte und Pflichten der gesetz lichen Organe der betreffenden Markengesellschaft bleiben davon unberührt. Die Gesellschaften des Volkswagen Konzerns werden von ihrer jeweiligen Geschäftsleitung in eigener Verantwortung geführt. Dabei berücksichtigen die Geschäftsleitungen in Übereinstimmung mit den gesetzlichen Rahmenbedingungen neben den Interessen der Gesellschaft auch die Interessen des Konzerns, der jeweiligen Markengruppe und der einzelnen Marken.",fragwürdige Nachhaltigkeitsaussage,0.43383684754371643,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.43383684754371643, 0.31223368644714355, 0.2539294958114624]",Die Rechte und Pflichten der gesetz lichen Organe der betreffenden Markengesellschaft bleiben davon unberührt. Die Gesellschaften des Volkswagen Konze
"GRI 2-6 Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette und Menschenrechte 16 Weiterführende Informationen Erläuterungen zur Zusammensetzung, Arbeitsweise und zum Diversitätskonzept des Vorstands und des Aufsichtsrats sowie Informationen zu Stimmrechten finden Sie im Kapitel Corporate Governance im Geschäftsbericht 2023.",fragwürdige Nachhaltigkeitsaussage,0.37016984820365906,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.37016984820365906, 0.3590658903121948, 0.27076423168182373]",GRI 2-6 Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lie
"Eine nachhaltige Lieferkette und umweltverträgliche Transporte sind wichtig, um Verantwortung für Menschenrechte, Umweltschutz und Anti-Korruption umfassend wahrzunehmen. Produktion Je Arbeitstag wurden 2023 im Volkswagen Konzern weltweit durchschnittlich rund über 26.660 Fahrzeuge gefertigt. Effizienz in der Produktion ist ein zentrales Ziel, ebenso wie Umweltschutz, Gesundheit und Sicherheit der Beschäftigten.",fragwürdige Nachhaltigkeitsaussage,0.4108150005340576,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.4108150005340576, 0.30673670768737793, 0.28244826197624207]","Eine nachhaltige Lieferkette und umweltverträgliche Transporte sind wichtig, um Verantwortung für Menschenrechte, Umweltschutz und Anti-Korruption umf"
"GRI 2-6, 207-4 Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette und Menschenrechte 17 Vor dem Hintergrund des sich rasant verändernden Umfelds und den daraus resultierenden Herausforderungen hat der Konzernvorstand im Mai 2021 mit Zustimmung des Aufsichts rats die Konzernstrategie „NEW AUTO – Mobility for genera tions to come“ mit dem Fokus auf die Mobilitätswelt im Jahr 2030 beschlossen.",konkrete Maßnahme,0.38895320892333984,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.38895320892333984, 0.3888515830039978, 0.22219519317150116]","GRI 2-6, 207-4 Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Complianc"
"Nachhaltigkeit wird weiterhin ein Leitmotiv für das wirtschaft liche Handeln sein und wird zudem an Relevanz gewinnen. Treiber hierfür sind die zunehmend wahrnehmbaren Folgen des Klimawandels, das geschärfte Kundenbewusstsein hin zu einer nachhaltigen Lebensweise und nicht zuletzt Rahmen bedingungen wie das Pariser Klimaschutzabkommen. Auf unserem Weg vom Automobilhersteller zum Mobilitätskonzern haben wir mit NEW AUTO unsere Prioritäten neu geordnet und stellen uns zukunftsgerichtet auf.",vage Behauptung,0.3979511559009552,"['vage Behauptung', 'konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage']","[0.3979511559009552, 0.3360695540904999, 0.26597926020622253]",Nachhaltigkeit wird weiterhin ein Leitmotiv für das wirtschaft liche Handeln sein und wird zudem an Relevanz gewinnen. Treiber hierfür sind die zunehm
"Für die unterjährige Operationalisierung der Strategie werden die wichtigsten Ziele jedes Kalenderjahres definiert und ein TOP 10 Programm auf Konzernebene ausgearbeitet. Ein be sonderes Augenmerk lag für 2023 im Rahmen des Konzern TOP 10 Programms auf den Bereichen finanzielle Robustheit und Planung, Produkte, die Regionen China und Nordamerika, Software, Technologien, Batterie und Laden, Mobilitäts lösungen, Nachhaltigkeit und Kapitalmärkte.",konkrete Maßnahme,0.5685775876045227,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.5685775876045227, 0.2256808578968048, 0.2057414948940277]",Für die unterjährige Operationalisierung der Strategie werden die wichtigsten Ziele jedes Kalenderjahres definiert und ein TOP 10 Programm auf Konzern
Diese TOP-10Programm-Methodik wurde von vielen Bereichen in deren Funktionalbereichsstrategien übernommen und wird zur be schleunigten Umsetzung der Strategie mit hohem Fokus ver wendet.,konkrete Maßnahme,0.5363713502883911,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.5363713502883911, 0.2817593812942505, 0.1818692833185196]",Diese TOP-10Programm-Methodik wurde von vielen Bereichen in deren Funktionalbereichsstrategien übernommen und wird zur be schleunigten Umsetzung der S
"Um den Fortschritt unserer Fokusthemen – bestehend aus den Initiativen der NEW AUTO Strategie und den für das Geschäftsjahr gültigen Zielen des TOP 10 Programms des Konzerns – für das Management und die Mitarbeiter möglichst transparent zu gestalten, hat der Konzernvorstand ent schieden, die strategischen Ziele und Meilensteine mittels der OKR-Methode (Objectives and Key Results) zu struktu rieren und regelmäßig zu messen.",konkrete Maßnahme,0.5433372259140015,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.5433372259140015, 0.23210467398166656, 0.22455814480781555]",Um den Fortschritt unserer Fokusthemen – bestehend aus den Initiativen der NEW AUTO Strategie und den für das Geschäftsjahr gültigen Zielen des TOP 10
"Dementsprechend werden Konzernstrategie NEW AUTO Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette und Menschenrechte 18 für alle Fokusthemen strategische Ziele (Objectives) und anvisierte Zwischenergebnisse (Key Results) definiert. Diese sollen im Wesentlichen durch zeitlich limitierte Projekte und Arbeitspakete realisiert werden, denen auch Kennzahlen zugeordnet sind.",fragwürdige Nachhaltigkeitsaussage,0.42599374055862427,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.42599374055862427, 0.3301551938056946, 0.24385100603103638]",Dementsprechend werden Konzernstrategie NEW AUTO Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | V
"Progressive Core Sport Luxury Trucks Architecture Software Battery, Charging & Energy Volkswagen Group Mobility NEW AUTO mit Fokus auf die Technologieplattformen Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette und Menschenrechte 19 Software Mit dem konzerneigenen Software- und Technologieunter nehmen CARIAD sollen die technische Grundlage für daten basierte Geschäftsmodelle, neue Mobilitätsdienste und automatisiertes Fahren (Level 4) geschaffen und markenüber greifend Synergieeffekte gehoben werden.",konkrete Maßnahme,0.37749913334846497,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.37749913334846497, 0.32270947098731995, 0.2997913956642151]","Progressive Core Sport Luxury Trucks Architecture Software Battery, Charging & Energy Volkswagen Group Mobility NEW AUTO mit Fokus auf die Technologie"
"Dabei verfolgen wir die folgende Strategie: Software für zentrale Kontrollpunkte im Fahrzeug wollen wir selbst oder gemeinsam in strategischen Partnerschaften entwickeln. CARIAD arbeitet mit führenden Technologieunternehmen zusammen, um weitere innovative Lösungen zu integrieren. Gemeinsam mit den Marken Porsche und Audi arbeitet CARIAD an der Einführung der neuen Platt form E3 1.2.",fragwürdige Nachhaltigkeitsaussage,0.4214073717594147,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.4214073717594147, 0.3332618176937103, 0.24533085525035858]",Dabei verfolgen wir die folgende Strategie: Software für zentrale Kontrollpunkte im Fahrzeug wollen wir selbst oder gemeinsam in strategischen Partner
"Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette und Menschenrechte 20 Volkswagen Group Mobility Gemäß dem Leitspruch „Mobility for generations to come“ entwickelt der Volkswagen Konzern, unter Berücksichtigung globaler Trends und sich verändernder Kundenbedürfnisse, die Mobilitätslösungen der Zukunft.",konkrete Maßnahme,0.4587012529373169,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.4587012529373169, 0.30777591466903687, 0.23352283239364624]",Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette
